Iteration,"('ILCD 2.0 2018 midpoint', 'climate change', 'climate change total')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater ecotoxicity')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater and terrestrial acidification')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'freshwater eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'marine eutrophication')","('ILCD 2.0 2018 midpoint', 'ecosystem quality', 'terrestrial eutrophication')","('ILCD 2.0 2018 midpoint', 'human health', 'non-carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'carcinogenic effects')","('ILCD 2.0 2018 midpoint', 'human health', 'ionising radiation')","('ILCD 2.0 2018 midpoint', 'human health', 'ozone layer depletion')","('ILCD 2.0 2018 midpoint', 'human health', 'photochemical ozone creation')","('ILCD 2.0 2018 midpoint', 'human health', 'respiratory effects, inorganics')","('ILCD 2.0 2018 midpoint', 'resources', 'minerals and metals')","('ILCD 2.0 2018 midpoint', 'resources', 'dissipated water')","('ILCD 2.0 2018 midpoint', 'resources', 'fossils')","('ILCD 2.0 2018 midpoint', 'resources', 'land use')"
441,164.3049407950176,209.21312937543092,1.214817403711867,0.07782624037733014,0.22665947177423812,2.4720674118553205,0.0001700095743925469,1.3753083588500078e-05,15.9947947762772,1.9136200405664724e-05,0.6897594203977239,1.333977147213071e-05,0.007869886798917583,128.2734714941692,2862.743362618567,1779.8285606804743
442,168.8863786620556,542.2576085267071,1.1891867588918388,0.0861449545311346,0.22856253428289683,2.5283625726014036,-0.0003230605828309226,4.3001670050456225e-05,28.754029911551594,1.6359809307330763e-05,0.7411253736599551,1.1388518853489233e-05,0.010420862914020858,145.25697489881034,2513.6844467225837,1702.306991301034
443,169.06205338155425,212.1345144982673,1.2151313826519348,0.07325262431907344,0.22944128425525706,2.5631601475939325,0.00010862210542309521,1.130175723991199e-05,119.36194412792861,2.0396081490627793e-05,0.7175972155135669,1.3784674934934055e-05,0.009379247736466829,117.29472428207983,2876.341755429184,2327.86635682192
444,175.77377876526006,387.09076073302606,1.2361015924140708,0.08709638290755357,0.2158181065651206,2.693657691960095,0.0002396073109262661,3.0654322043821963e-05,29.54200538946545,1.3498384295122502e-05,0.6865879037314743,1.208810582114933e-05,0.010487263427468592,126.72669092661995,2586.2914857477904,2228.0600496200373
445,179.10206286476497,235.59204107222345,1.371785809369916,0.11012556686918505,0.24552089018487117,3.1206502251231423,-1.03135412572657e-07,1.2793928447043172e-05,24.306212723374546,2.5822022388551433e-05,0.7310842189014747,1.4498659663193201e-05,0.016756019064672625,129.2354046810661,2610.5969665725474,2749.921639284054
446,170.7954070369513,319.27148442955223,1.1678342865548066,0.048139777885583754,0.21816962427905162,2.448917126561931,-4.127133715013812e-05,2.333791799482142e-05,36.797722776693604,1.8589129842932387e-05,0.6739243709253082,1.2991267133989122e-05,0.010818180483256959,125.49815939977158,2651.588231351198,3608.9292296913095
447,182.70427597312997,442.7525291371033,1.3478625974194267,0.06758745482397492,0.2383748006051035,2.724243571083445,0.00025167486245875303,3.7156626147596244e-05,53.18375958536435,2.297993740856141e-05,0.7553379872555955,1.2544461926105507e-05,0.014184240115735467,115.79001088237236,2865.286997253778,2864.3567096373476
448,177.7363581160953,207.1762654804485,1.262389153349206,0.05020455812001693,0.24392190120994345,2.631416551972358,4.5447216884227104e-05,1.0071893666778031e-05,22.444998757939324,1.8715810577873732e-05,0.737266485693142,1.4201599486129902e-05,0.005248055071855713,124.3851233390585,2831.7817040534596,1763.8290095500754
449,175.51831891766258,378.2966301143649,1.2228099919404711,0.05141424158118059,0.24087603268045132,2.7389251300204536,4.879830188066394e-05,3.0061887318808316e-05,31.853382280971235,2.058276196345475e-05,0.7264552743092473,1.1746974111846623e-05,0.011851150715215714,102.70613197888099,2823.048536842009,1833.2308598150867
450,168.23734066462717,197.57977136693046,1.241900453790495,0.06525553151897961,0.24544057275433545,2.748075378409233,-0.0001496504239440088,1.204628038454728e-05,16.60149310624464,3.0433551231838717e-05,0.78702326161509,1.3080409352784439e-05,0.008711553068468866,122.76082772618429,2599.7823874002024,1818.5010935765408
451,172.92981930448974,531.058242035576,1.357580309491835,0.04614574376657407,0.23986590678484784,2.743159112639081,0.0004020216711815503,4.331076921787649e-05,12.842972138467077,2.1592178059387377e-05,0.7438634565074783,1.270342227773443e-05,0.010744246046769214,114.58904247000828,2471.0867554026368,1789.9341887178377
452,190.46139639446918,403.04851188653413,1.3532911092746676,0.12976862480708545,0.2514034049170426,2.8724781456898123,4.6092691005790163e-05,3.1167981298781445e-05,160.6231662666244,1.5929231576900494e-05,0.7662117401678007,1.2064983842109516e-05,0.014007112100442828,118.33867553358921,3032.293214949218,2067.1893877503185
453,178.69677736200867,443.7407800371569,1.2827956653059867,0.06549155197493221,0.24984044168139646,2.9222145410088785,0.00039896235126753437,3.8078071211746064e-05,151.77551524864904,3.5183585077128074e-05,0.77304521116433,1.2996268905454834e-05,0.009857922804645548,120.2494662781384,3590.734325482482,2250.7465136950427
454,166.86417481611235,297.59520405019066,1.23671592233777,0.10640029446859406,0.23610395054235614,2.584555404453566,-0.0009268346138705006,1.3980641052220943e-05,44.356816948113455,2.449424915068679e-05,0.7369957009550797,1.1733361381136087e-05,0.008156037010629927,127.52650136716605,2813.334338285262,2096.534885345905
455,189.69254260238245,495.09589598193423,1.4604364410462045,0.07913342984279106,0.24942696036164413,2.815541980185811,0.00039964339143947934,4.2254345207634206e-05,127.23519714757681,1.9280371558837502e-05,0.7731342455186014,1.6220547158741232e-05,0.01374030613724592,140.732563212688,2731.1827353905155,2618.3467540425304
456,173.54116526399332,156.88134251891765,1.260303697046949,0.059619675331197136,0.23059003999600236,2.5720855614381586,0.0001546082138062815,9.242093929260258e-06,80.57354421703393,2.130017335357582e-05,0.7176406298803998,1.0952217948409877e-05,0.007982040275118495,110.84460712526824,2870.7786826469096,1835.7812352002127
457,181.78703633699178,269.2293773473219,1.3152955570887812,0.1274068931419342,0.24199127924604696,2.6958967394464093,0.00011844677740555411,1.5563669208677483e-05,24.747672966797015,3.2467625456356716e-05,0.735295535923714,1.5746818326773248e-05,0.008051700598127027,137.766432995186,3088.412439475507,1798.4927534238664
458,192.84976449320393,164.9666777898916,1.315572830737439,0.0474432831989542,0.2539696028624374,2.7651666525628724,0.00033615166403447766,1.0365472821989975e-05,21.455218150737586,1.6275514934751878e-05,0.8104262634652791,1.2118939788998505e-05,0.007909653205600942,137.8870835949123,3161.8514430429505,1748.4367990007286
459,174.85935231983956,1536.350860802652,1.2602261685831044,0.09666624764465151,0.22235679614909332,2.4679930795634113,-3.9744504623898255e-05,0.00014420658603878108,241.97625473585524,1.877404361396641e-05,0.6879872335364533,1.427055942605059e-05,0.010664480913409673,117.93173919856235,2670.1311167837475,1853.4250434335622
460,176.78990480341835,499.1246159502352,1.3043249019588037,0.11704333183798173,0.2476660002781328,3.033391176553089,0.000210109280208301,3.56024970243136e-05,190.9372684144285,2.437668722618395e-05,0.7314983036709041,1.3389922612984665e-05,0.016786461580934383,135.92506793487118,3429.4275084125115,2054.6740375002873
461,181.18335492088394,260.70318504848194,1.2989177227038438,0.11484460133191121,0.2555706991982671,2.9335988112172195,6.815846118909916e-05,1.7568226944583987e-05,49.38229519906921,2.200988306434632e-05,0.7641538629160393,1.3392415115875798e-05,0.012196868927221827,123.01072957555546,2785.80108725224,4448.599603056322
462,168.8626369650811,332.4944791325952,1.2185770253165948,0.057160686965515135,0.24006328867080426,2.6828279446393517,0.00012321165311604646,2.3443667660111055e-05,39.3249629105099,1.8660586892719987e-05,0.7136894779109502,1.4138892777797088e-05,0.008340561782045793,116.1686845421519,2744.458703071215,2470.796145274035
463,180.56107160784526,296.06978588237365,1.4126011762916066,0.07455956647555362,0.25011695434544856,3.057162285457942,0.0001635529896640764,2.0434645633671652e-05,31.24536570414741,1.8369178821013227e-05,0.839402805972666,1.2615722841396352e-05,0.014531404160186506,121.11950264442135,3598.8354963106667,2340.5404690897244
464,172.40043385955312,400.4909194134757,1.2416264010647988,0.0633720432309854,0.24815188724596085,2.7252903650154736,0.00012383787425180784,2.42886271000863e-05,20.96699668284711,2.6611499884331706e-05,0.7573036236049492,1.3574479155217394e-05,0.007100542019537991,124.06714322734801,2915.825962999812,1988.560442227832
465,182.0267000060808,649.3119127006978,1.2137528813843876,0.11124549687598359,0.2368869917705532,2.760031661806488,-0.0001482752283787213,5.3924029820354215e-05,43.72537263645042,2.041881235884181e-05,0.7127458125825256,1.3013746337185296e-05,0.008569649941253775,103.34550917898619,2871.789250757558,1789.3690411256896
466,172.29984067032615,174.07740655646535,1.1819346944621358,0.05407801035576054,0.23773629303656477,2.566014291882613,-5.154589919202559e-05,7.25329564926143e-06,34.14411444556724,2.070058512854919e-05,0.8100368798718677,1.2528697860066707e-05,0.008175195080177314,115.72026248746569,2724.5042123807407,2033.700622650495
467,191.0213967928987,355.4255295615553,1.459747670759178,0.09497861897149872,0.2509416562186822,2.9024126190864212,0.000332809212906327,2.3733105308113823e-05,193.0119239504531,2.7302212249786425e-05,0.7710735495984246,1.7986502545157012e-05,0.015767956040913897,122.1166045597295,3557.590108602253,2931.4381337315053
468,178.44324278807017,349.10097365566867,1.1561006446838926,0.09214761376368269,0.216357028465553,2.44557435976339,0.00012671933695618552,2.4834171656377904e-05,370.8396904498845,1.567635931188855e-05,0.7488836749150696,1.1084836468493104e-05,0.010221457085020667,114.40262788754434,2597.9026676416147,2073.979918378075
469,171.464427341804,359.2513741708334,1.316686803016561,0.15910601425360044,0.23393354892334306,2.621282966176161,3.464870959244765e-05,2.5165894574159544e-05,43.36777208930466,2.125803601822876e-05,0.7634528214201303,1.2390812092636654e-05,0.00872049594221135,121.63121415395928,2949.5683905948003,1847.30833749372
470,169.09070463596044,277.56437725754097,1.2687664899817417,0.04375307198574869,0.2363137962757642,2.7389960011376995,-8.373395197306252e-05,1.8579382223533497e-05,25.035419192797814,2.0759653917592373e-05,0.7316753688579828,1.3329264071158655e-05,0.011350759633428777,122.07207181042918,2583.8257498379617,2871.0997706176786
471,167.1808041419802,303.1956189516474,1.2348507915570188,0.11457475629813353,0.22635701344896067,2.489988912005659,-0.0001528380428756668,2.0685668524865043e-05,42.87278985198564,2.2747916068240213e-05,0.6992378471961663,1.1351989820480156e-05,0.006699451470056627,120.13046453894644,2787.927670157438,2582.534554799666
472,180.0465239564918,216.08725839484705,1.2043806771860528,0.09427852024440037,0.2331358207303245,2.5975094681284547,-0.00032896813311242084,1.1127969165426191e-05,16.533574531193835,1.9970404774118117e-05,0.7325182682809969,1.1838750955924099e-05,0.00814600143890803,124.21736866614121,2716.5454493873754,2739.20489983502
473,176.11116090089385,657.0630691744007,1.2654733845792538,0.06706286433561055,0.22925218032052472,2.5070290056748004,-2.7807552305307506e-05,5.74178366184849e-05,19.29597554669527,2.107830537654618e-05,0.723445167668171,1.2635831991079845e-05,0.006521104644287197,135.35293315684459,2820.571734081996,2150.305170390792
474,179.5861510593269,454.1048566140813,1.246912640845407,0.07377752868976044,0.23944608162396938,2.9214733369821118,0.0001247307517108778,3.592503649727397e-05,22.406991846041144,1.6904799816093817e-05,0.7192964595131912,1.2912141307955254e-05,0.019283114422585814,127.45361112365113,2620.2741357626874,2331.124680936465
475,173.6272090346461,261.5688983101777,1.2250853385136278,0.059479280959463636,0.23955484877620078,2.7143848128275767,3.7237426411864615e-05,1.7179059505979496e-05,29.02648969006674,3.1966367120295256e-05,0.7737129267105266,1.2880306177483453e-05,0.014040553355083415,114.19058494367188,2691.7409241319697,1745.3871973880482
476,179.716228565205,328.455340067812,1.2116356185418704,0.058739017386476175,0.22897836511393005,2.53634706005318,6.657307152515437e-05,2.443075628913791e-05,106.09452017761731,1.8879937815623783e-05,0.7278860980039975,1.1267952602213029e-05,0.007312373749289463,114.80595290402512,2832.0314350913527,1606.0214441109265
477,183.44227660179112,203.39369259550858,1.2495983183419408,0.05356174301466762,0.2385007171726531,2.741705631328483,0.00010652765997289561,1.1890135483297085e-05,81.29061215365496,3.2201974309864435e-05,0.728163207388012,1.2269476124441137e-05,0.01475787066716411,127.58533368879995,2977.961033080425,1708.2090535689972
478,173.7577027215411,294.8541699420685,1.3270457128723356,0.11711347306725363,0.22831832523173046,2.524346643350714,-0.0006130590340065303,1.1797477950485764e-05,29.731989031639063,1.6082109344046414e-05,0.7384985675623068,1.3821289264209501e-05,0.010144297951430082,121.02274519560025,2821.27803567892,2907.8147580471073
479,174.33108589410134,278.90173275864066,1.142092300651731,0.0583411520519895,0.20871740872102906,2.3023356850120704,-3.463792107685181e-05,1.7216229189207237e-05,31.44186292151118,2.0906675595452154e-05,0.7974992190306825,1.279439974722342e-05,0.007891169829497321,125.93425567051088,2853.6505947554533,1870.143256722749
480,192.68288763526257,257.5783974190625,1.3629394092749436,0.08439316955073642,0.24595647574046847,3.1459828722457557,0.0001248441845173711,1.6074810911473084e-05,42.79854145165778,2.501535505890038e-05,0.716232158671842,1.4401837985954881e-05,0.026255450421580014,134.1629304874097,2877.1739124128117,1723.7010567848233
481,179.7252681677534,329.83470549296607,1.331686121839475,0.04433661062544335,0.23606229862111372,2.711493394453423,0.00016951593137576473,2.5843847515670873e-05,44.71969990537097,2.019450333035828e-05,0.7080919977543155,1.797511087844787e-05,0.010639620618612877,134.83352662453228,2906.651119768083,2440.7810237856065
482,176.9755711953687,383.12640399099166,1.201010761647658,0.0834153310591054,0.23046889713450303,2.5966313355125776,0.00032086256512085446,2.4197739343365578e-05,29.658134168315485,1.708785033734503e-05,0.698971576604346,1.231663627879804e-05,0.010690130819624017,106.50272942985191,2737.1804901822584,2749.861090352287
483,179.07420265921056,224.83209565502236,1.396960727422272,0.07667893961471545,0.24115615810575405,2.826599333800122,-6.279739986216359e-05,1.3585480074304996e-05,26.550498655453396,2.6946859311996576e-05,0.7453113545154033,1.2840562056717453e-05,0.013676189863748278,124.33129450002363,2804.4078174207752,2206.380394108004
484,187.3197365259932,638.8847781330899,1.4017588454998597,0.08577668828873307,0.2441319962003084,3.189394619865495,8.900881723790104e-05,5.449448436342976e-05,18.189092571619316,2.160512452187887e-05,0.7790445581820418,1.5734868718138825e-05,0.021777523899554247,119.39742941156457,2972.3334309049046,2999.888511448306
485,174.36304801199813,330.5214228467301,1.2360196697743062,0.09654481792072826,0.2279188569038588,2.7259914815804414,0.00010197500437320435,2.499086717352051e-05,20.640684642938307,2.427980879675359e-05,0.7424216374043431,1.3665046530509811e-05,0.014995868612589941,113.40556707350274,2944.0389890726383,2303.167359015556
486,192.20111886992603,356.71420036564103,1.3755212120903828,0.0511141574876581,0.24574095484656158,2.9864698983516957,0.00014002857841293397,2.3810122267170012e-05,97.48089232510708,2.2825478735785066e-05,0.7755242969553086,1.3171215963956172e-05,0.01832166973593371,107.59948341722654,2811.6333964833625,3850.4528350213836
487,165.4828508734896,588.424374451914,1.1034276870104898,0.04352093403803051,0.20708290167095048,2.2462120711617413,0.00031381502171870307,5.442268285737961e-05,115.18937777486285,2.031106007684598e-05,0.6338272518786091,1.1178982345969838e-05,0.010460712517875868,118.82373187966408,2760.9802906913496,2391.569107279968
488,206.93458292294073,203.9051063702837,1.449107649868108,0.05974620145575826,0.25684025506504693,3.303982570624224,0.0004018890710774674,1.3473749156667826e-05,42.917087473646106,2.902826276383263e-05,0.908133737606509,1.6056144573413093e-05,0.01498529010358318,142.43058487389263,3366.1544988117903,2445.086794149062
489,195.97954458246713,326.1963504676414,1.5198466488599855,0.12323666113533685,0.2623999442781869,3.702073660346954,-0.0009568936598430833,1.409829466543003e-05,109.45246708221968,1.9848103100347897e-05,0.7923340089239165,1.659232072129088e-05,0.03076894305469098,126.72695572075223,3280.6831167113855,2520.553472189879
490,187.71613877306464,482.7994497219356,1.5177805768556603,0.09323656538981377,0.25465112203467466,3.2925773211991496,0.00012707400148679533,3.145700687906752e-05,48.2868301199267,2.052338707617075e-05,0.814542064108457,1.6825585256241584e-05,0.039057950967793215,137.29613837023197,3093.413509078234,3188.7036354380944
491,170.07892801723384,266.63798626009464,1.2850623848481981,0.09206922836314593,0.22259173740522153,2.4455464947753307,-9.241671153622374e-05,1.8833848796756636e-05,32.900477135921776,1.5020029591265922e-05,0.7018470610842988,1.5658714197279047e-05,0.007995477171376839,126.45303792262372,2814.312477922457,1892.4027464989233
492,185.7479917850282,560.9074573449899,1.3426556170141364,0.043042579338026944,0.24894880302307731,2.967411061997685,5.4728949300318524e-05,3.571946907895539e-05,22.016865128919655,2.3006420384848676e-05,0.8003755154450853,1.3911290516307982e-05,0.01881033692666818,132.90658676967462,2870.792544102572,2385.2606232186613
493,175.6371278431613,321.0472765740458,1.3339482655878776,0.058880133345222685,0.22985466589560477,2.5716009429124687,-0.0003278656864119183,2.164366794739438e-05,12.515818835087467,1.706113869042076e-05,0.7048756845191926,1.2396497789935623e-05,0.013868840329694293,124.05081618119577,2513.009023760531,2056.1382037271355
494,164.1511757524597,243.74943601265286,1.1781421484879953,0.06739975039024808,0.22288532792719948,2.4528338734059045,0.000420878472758318,1.7737757672123175e-05,17.289352309220288,1.5127343132668258e-05,0.7544807974468836,1.1515538125389632e-05,0.009444200303776734,116.49016784255042,2650.0210066335994,2492.524689898905
495,179.96167971788998,449.19082602930405,1.276109779256994,0.058560390152148714,0.23954992017032584,2.793340206356725,0.00019558371615225573,3.628491614143791e-05,30.167831294764483,2.2396305059533604e-05,0.8133396689962483,1.2644728659346554e-05,0.015113264734957953,118.12943862299545,2813.612657264839,3548.468759706772
496,163.93200170605164,326.3804612307524,1.0524502491333962,0.058448287056733036,0.20296814278539327,2.208386547284247,-0.000804967540897978,4.48567908811893e-06,16.43006668627085,2.2441899382588282e-05,0.6324063429493284,1.479018220167156e-05,0.006629176549758575,106.19622886909272,2914.0182086200325,1938.6546250308174
497,173.2174409705306,187.01282213239946,1.2526897739298921,0.053567497893276375,0.20266330156929896,2.184678441794971,0.0006005890513343,1.7895182478818335e-05,30.96047471068118,2.2915376216619937e-05,0.6320208317810228,1.3473251741761844e-05,0.008008970324940377,116.34443892355104,2916.4823295242013,1506.162107385836
498,188.11443993271897,274.2148389959185,1.4475912445706514,0.13689988908795964,0.26765432561812424,3.137638754343645,0.00037899984601686646,1.7586620249926405e-05,17.262853798419236,1.7816442007622676e-05,0.8267705224315401,1.6947110623363807e-05,0.017268935446343028,114.85859627492641,2969.8384599758615,2671.4979961125446
499,189.33651439675873,247.01663562671254,1.4758438016362785,0.0671228700895194,0.24984420931056672,3.1333019751441147,-7.741765033170375e-05,1.4436696584953936e-05,22.559770583184832,2.4219413135803447e-05,0.8088971500299977,1.443217555393762e-05,0.01590583078993086,117.18824796240234,2736.4372505621996,3225.208288738992
